Question No,Title,Url,Difficulty,Tag
1746,Maximum Subarray Sum After One Operation,https://leetcode.com/problems/maximum-subarray-sum-after-one-operation,Medium,"Array, Array, Dynamic Programming, Array, Dynamic Programming, Dynamic Programming"
1747,Leetflex Banned Accounts,https://leetcode.com/problems/leetflex-banned-accounts,Medium,"Database, Database, Database"
1748,Sum of Unique Elements,https://leetcode.com/problems/sum-of-unique-elements,Easy,"Hash Table, Array, Counting, Hash Table, Array, Counting, Counting, Hash Table, Array"
1749,Maximum Absolute Sum of Any Subarray,https://leetcode.com/problems/maximum-absolute-sum-of-any-subarray,Medium,"Array, Dynamic Programming, Array, Dynamic Programming, Dynamic Programming, Array"
1750,Minimum Length of String After Deleting Similar Ends,https://leetcode.com/problems/minimum-length-of-string-after-deleting-similar-ends,Medium,"Two Pointers, Two Pointers, String, String, Two Pointers, String"
1751,Maximum Number of Events That Can Be Attended II,https://leetcode.com/problems/maximum-number-of-events-that-can-be-attended-ii,Hard,"Array, Array, Dynamic Programming, Array, Dynamic Programming, Binary Search, Dynamic Programming, Binary Search, Binary Search"
1752,Check if Array Is Sorted and Rotated,https://leetcode.com/problems/check-if-array-is-sorted-and-rotated,Easy,"Array, Array, Array"
1753,Maximum Score From Removing Stones,https://leetcode.com/problems/maximum-score-from-removing-stones,Medium,"Math, Math, Greedy, Heap (Priority Queue), Greedy, Math, Heap (Priority Queue), Heap (Priority Queue), Greedy"
1754,Largest Merge Of Two Strings,https://leetcode.com/problems/largest-merge-of-two-strings,Medium,"Greedy, String, Two Pointers, Two Pointers, String, Greedy, Greedy, String, Two Pointers"
1755,Closest Subsequence Sum,https://leetcode.com/problems/closest-subsequence-sum,Hard,"Bitmask, Bit Manipulation, Dynamic Programming, Two Pointers, Dynamic Programming, Two Pointers, Array, Bit Manipulation, Bit Manipulation, Dynamic Programming, Array, Bitmask, Array, Two Pointers, Bitmask"
1756,Design Most Recently Used Queue,https://leetcode.com/problems/design-most-recently-used-queue,Medium,"Design, Ordered Set, Binary Indexed Tree, Design, Stack, Hash Table, Array, Binary Indexed Tree, Design, Stack, Hash Table, Array, Binary Indexed Tree, Ordered Set, Hash Table, Stack, Ordered Set, Array"
1757,Recyclable and Low Fat Products,https://leetcode.com/problems/recyclable-and-low-fat-products,Easy,"Database, Database, Database"
1758,Minimum Changes To Make Alternating Binary String,https://leetcode.com/problems/minimum-changes-to-make-alternating-binary-string,Easy,"String, String, String"
1759,Count Number of Homogenous Substrings,https://leetcode.com/problems/count-number-of-homogenous-substrings,Medium,"Math, String, Math, String, Math, String"
1760,Minimum Limit of Balls in a Bag,https://leetcode.com/problems/minimum-limit-of-balls-in-a-bag,Medium,"Array, Array, Array, Binary Search, Binary Search, Binary Search"
1761,Minimum Degree of a Connected Trio in a Graph,https://leetcode.com/problems/minimum-degree-of-a-connected-trio-in-a-graph,Hard,"Graph, Graph, Graph"
1762,Buildings With an Ocean View,https://leetcode.com/problems/buildings-with-an-ocean-view,Medium,"Stack, Array, Array, Monotonic Stack, Stack, Monotonic Stack, Stack, Array, Monotonic Stack"
1763,Longest Nice Substring,https://leetcode.com/problems/longest-nice-substring,Easy,"Bit Manipulation, String, Bit Manipulation, String, Hash Table, Sliding Window, Hash Table, Hash Table, String, Bit Manipulation, Sliding Window, Sliding Window"
1764,Form Array by Concatenating Subarrays of Another Array,https://leetcode.com/problems/form-array-by-concatenating-subarrays-of-another-array,Medium,"String Matching, Greedy, Array, Greedy, String Matching, Greedy, Array, String Matching, Array"
1765,Map of Highest Peak,https://leetcode.com/problems/map-of-highest-peak,Medium,"Matrix, Array, Breadth-First Search, Matrix, Breadth-First Search, Array, Array, Breadth-First Search, Matrix"
1766,Tree of Coprimes,https://leetcode.com/problems/tree-of-coprimes,Hard,"Math, Breadth-First Search, Depth-First Search, Tree, Math, Depth-First Search, Tree, Math, Breadth-First Search, Breadth-First Search, Depth-First Search, Tree"
1767,Find the Subtasks That Did Not Execute,https://leetcode.com/problems/find-the-subtasks-that-did-not-execute,Hard,"Database, Database, Database"
1768,Merge Strings Alternately,https://leetcode.com/problems/merge-strings-alternately,Easy,"String, Two Pointers, String, Two Pointers, String, Two Pointers"
1769,Minimum Number of Operations to Move All Balls to Each Box,https://leetcode.com/problems/minimum-number-of-operations-to-move-all-balls-to-each-box,Medium,"Array, String, Array, String, Array, String"
1770,Maximum Score from Performing Multiplication Operations,https://leetcode.com/problems/maximum-score-from-performing-multiplication-operations,Medium,"Dynamic Programming, Array, Dynamic Programming, Array, Dynamic Programming, Array"
1771,Maximize Palindrome Length From Subsequences,https://leetcode.com/problems/maximize-palindrome-length-from-subsequences,Hard,"Dynamic Programming, String, Dynamic Programming, String, String, Dynamic Programming"
1772,Sort Features by Popularity,https://leetcode.com/problems/sort-features-by-popularity,Medium,"Hash Table, Sorting, Hash Table, Array, Array, Hash Table, String, Sorting, Sorting, String, Array, String"
1773,Count Items Matching a Rule,https://leetcode.com/problems/count-items-matching-a-rule,Easy,"Array, Array, String, String, String, Array"
1774,Closest Dessert Cost,https://leetcode.com/problems/closest-dessert-cost,Medium,"Array, Dynamic Programming, Dynamic Programming, Array, Backtracking, Array, Dynamic Programming, Backtracking, Backtracking"
1775,Equal Sum Arrays With Minimum Number of Operations,https://leetcode.com/problems/equal-sum-arrays-with-minimum-number-of-operations,Medium,"Counting, Array, Hash Table, Greedy, Counting, Array, Hash Table, Greedy, Counting, Array, Hash Table, Greedy"
1776,Car Fleet II,https://leetcode.com/problems/car-fleet-ii,Hard,"Array, Monotonic Stack, Heap (Priority Queue), Stack, Math, Array, Array, Math, Stack, Heap (Priority Queue), Monotonic Stack, Monotonic Stack, Heap (Priority Queue), Stack, Math"
1777,Product's Price for Each Store,https://leetcode.com/problems/products-price-for-each-store,Easy,"Database, Database, Database"
1778,Shortest Path in a Hidden Grid,https://leetcode.com/problems/shortest-path-in-a-hidden-grid,Medium,"Interactive, Interactive, Graph, Breadth-First Search, Depth-First Search, Depth-First Search, Graph, Interactive, Breadth-First Search, Graph, Depth-First Search, Breadth-First Search"
1779,Find Nearest Point That Has the Same X or Y Coordinate,https://leetcode.com/problems/find-nearest-point-that-has-the-same-x-or-y-coordinate,Easy,"Array, Array, Array"
1780,Check if Number is a Sum of Powers of Three,https://leetcode.com/problems/check-if-number-is-a-sum-of-powers-of-three,Medium,"Math, Math, Math"
1781,Sum of Beauty of All Substrings,https://leetcode.com/problems/sum-of-beauty-of-all-substrings,Medium,"String, Counting, String, Hash Table, Hash Table, String, Counting, Hash Table, Counting"
1782,Count Pairs Of Nodes,https://leetcode.com/problems/count-pairs-of-nodes,Hard,"Binary Search, Graph, Binary Search, Two Pointers, Two Pointers, Binary Search, Graph, Graph, Two Pointers"
1783,Grand Slam Titles,https://leetcode.com/problems/grand-slam-titles,Medium,"Database, Database, Database"
1784,Check if Binary String Has at Most One Segment of Ones,https://leetcode.com/problems/check-if-binary-string-has-at-most-one-segment-of-ones,Easy,"String, String, String"
1785,Minimum Elements to Add to Form a Given Sum,https://leetcode.com/problems/minimum-elements-to-add-to-form-a-given-sum,Medium,"Greedy, Array, Array, Greedy, Greedy, Array"
1786,Number of Restricted Paths From First to Last Node,https://leetcode.com/problems/number-of-restricted-paths-from-first-to-last-node,Medium,"Graph, Dynamic Programming, Graph, Topological Sort, Heap (Priority Queue), Shortest Path, Graph, Topological Sort, Shortest Path, Shortest Path, Heap (Priority Queue), Topological Sort, Dynamic Programming, Dynamic Programming, Heap (Priority Queue)"
1787,Make the XOR of All Segments Equal to Zero,https://leetcode.com/problems/make-the-xor-of-all-segments-equal-to-zero,Hard,"Array, Dynamic Programming, Bit Manipulation, Array, Dynamic Programming, Bit Manipulation, Array, Dynamic Programming, Bit Manipulation"
1788,Maximize the Beauty of the Garden,https://leetcode.com/problems/maximize-the-beauty-of-the-garden,Hard,"Array, Greedy, Prefix Sum, Prefix Sum, Greedy, Array, Prefix Sum, Greedy, Array"
1789,Primary Department for Each Employee,https://leetcode.com/problems/primary-department-for-each-employee,Easy,"Database, Database, Database"
1790,Check if One String Swap Can Make Strings Equal,https://leetcode.com/problems/check-if-one-string-swap-can-make-strings-equal,Easy,"Counting, String, Hash Table, Counting, String, Hash Table, Counting, String, Hash Table"
1791,Find Center of Star Graph,https://leetcode.com/problems/find-center-of-star-graph,Easy,"Graph, Graph, Graph"
1792,Maximum Average Pass Ratio,https://leetcode.com/problems/maximum-average-pass-ratio,Medium,"Array, Array, Greedy, Heap (Priority Queue), Greedy, Heap (Priority Queue), Greedy, Array, Heap (Priority Queue)"
1793,Maximum Score of a Good Subarray,https://leetcode.com/problems/maximum-score-of-a-good-subarray,Hard,"Array, Binary Search, Stack, Monotonic Stack, Array, Two Pointers, Monotonic Stack, Stack, Binary Search, Two Pointers, Array, Monotonic Stack, Stack, Binary Search, Two Pointers"
1794,Count Pairs of Equal Substrings With Minimum Difference,https://leetcode.com/problems/count-pairs-of-equal-substrings-with-minimum-difference,Medium,"Greedy, String, String, Greedy, Greedy, Hash Table, String, Hash Table, Hash Table"
1795,Rearrange Products Table,https://leetcode.com/problems/rearrange-products-table,Easy,"Database, Database, Database"
1796,Second Largest Digit in a String,https://leetcode.com/problems/second-largest-digit-in-a-string,Easy,"String, String, Hash Table, Hash Table, String, Hash Table"
1797,Design Authentication Manager,https://leetcode.com/problems/design-authentication-manager,Medium,"Design, Design, Hash Table, Hash Table, Hash Table, Design"
1798,Maximum Number of Consecutive Values You Can Make,https://leetcode.com/problems/maximum-number-of-consecutive-values-you-can-make,Medium,"Array, Greedy, Array, Array, Greedy, Greedy"
1799,Maximize Score After N Operations,https://leetcode.com/problems/maximize-score-after-n-operations,Hard,"Dynamic Programming, Bitmask, Number Theory, Bit Manipulation, Backtracking, Math, Array, Array, Math, Dynamic Programming, Backtracking, Bit Manipulation, Number Theory, Bitmask, Bitmask, Number Theory, Bit Manipulation, Backtracking, Dynamic Programming, Math, Array"
1800,Maximum Ascending Subarray Sum,https://leetcode.com/problems/maximum-ascending-subarray-sum,Easy,"Array, Array, Array"
1801,Number of Orders in the Backlog,https://leetcode.com/problems/number-of-orders-in-the-backlog,Medium,"Heap (Priority Queue), Simulation, Heap (Priority Queue), Array, Array, Array, Heap (Priority Queue), Simulation, Simulation"
1802,Maximum Value at a Given Index in a Bounded Array,https://leetcode.com/problems/maximum-value-at-a-given-index-in-a-bounded-array,Medium,"Binary Search, Greedy, Binary Search, Greedy, Greedy, Binary Search"
1803,Count Pairs With XOR in a Range,https://leetcode.com/problems/count-pairs-with-xor-in-a-range,Hard,"Array, Trie, Trie, Array, Bit Manipulation, Array, Bit Manipulation, Trie, Bit Manipulation"
1804,Implement Trie II (Prefix Tree),https://leetcode.com/problems/implement-trie-ii-prefix-tree,Medium,"Design, Hash Table, Hash Table, Hash Table, String, Design, Trie, Trie, Design, String, Trie, String"
1805,Number of Different Integers in a String,https://leetcode.com/problems/number-of-different-integers-in-a-string,Easy,"String, Hash Table, String, String, Hash Table, Hash Table"
1806,Minimum Number of Operations to Reinitialize a Permutation,https://leetcode.com/problems/minimum-number-of-operations-to-reinitialize-a-permutation,Medium,"Array, Simulation, Simulation, Math, Array, Simulation, Math, Array, Math"
1807,Evaluate the Bracket Pairs of a String,https://leetcode.com/problems/evaluate-the-bracket-pairs-of-a-string,Medium,"Array, String, Array, Hash Table, String, String, Hash Table, Array, Hash Table"
1808,Maximize Number of Nice Divisors,https://leetcode.com/problems/maximize-number-of-nice-divisors,Hard,"Recursion, Math, Recursion, Math, Math, Recursion"
1809,Ad-Free Sessions,https://leetcode.com/problems/ad-free-sessions,Easy,"Database, Database, Database"
1810,Minimum Path Cost in a Hidden Grid,https://leetcode.com/problems/minimum-path-cost-in-a-hidden-grid,Medium,"Breadth-First Search, Graph, Heap (Priority Queue), Interactive, Heap (Priority Queue), Interactive, Depth-First Search, Depth-First Search, Breadth-First Search, Graph, Depth-First Search, Breadth-First Search, Interactive, Heap (Priority Queue), Graph"
1811,Find Interview Candidates,https://leetcode.com/problems/find-interview-candidates,Medium,"Database, Database, Database"
1812,Determine Color of a Chessboard Square,https://leetcode.com/problems/determine-color-of-a-chessboard-square,Easy,"Math, Math, String, String, Math, String"
1813,Sentence Similarity III,https://leetcode.com/problems/sentence-similarity-iii,Medium,"Array, Array, Two Pointers, String, Two Pointers, Array, String, String, Two Pointers"
1814,Count Nice Pairs in an Array,https://leetcode.com/problems/count-nice-pairs-in-an-array,Medium,"Hash Table, Array, Array, Hash Table, Math, Counting, Array, Counting, Math, Hash Table, Math, Counting"
1815,Maximum Number of Groups Getting Fresh Donuts,https://leetcode.com/problems/maximum-number-of-groups-getting-fresh-donuts,Hard,"Dynamic Programming, Bit Manipulation, Dynamic Programming, Bit Manipulation, Memoization, Bitmask, Bitmask, Memoization, Array, Dynamic Programming, Array, Bitmask, Memoization, Bit Manipulation, Array"
1816,Truncate Sentence,https://leetcode.com/problems/truncate-sentence,Easy,"String, Array, Array, String, String, Array"
1817,Finding the Users Active Minutes,https://leetcode.com/problems/finding-the-users-active-minutes,Medium,"Hash Table, Array, Hash Table, Array, Array, Hash Table"
1818,Minimum Absolute Sum Difference,https://leetcode.com/problems/minimum-absolute-sum-difference,Medium,"Ordered Set, Binary Search, Sorting, Ordered Set, Ordered Set, Sorting, Binary Search, Array, Array, Sorting, Binary Search, Array"
1819,Number of Different Subsequences GCDs,https://leetcode.com/problems/number-of-different-subsequences-gcds,Hard,"Math, Array, Math, Counting, Number Theory, Number Theory, Counting, Math, Array, Array, Counting, Number Theory"
1820,Maximum Number of Accepted Invitations,https://leetcode.com/problems/maximum-number-of-accepted-invitations,Medium,"Matrix, Array, Backtracking, Matrix, Backtracking, Matrix, Backtracking, Array, Array"
1821,Find Customers With Positive Revenue this Year,https://leetcode.com/problems/find-customers-with-positive-revenue-this-year,Easy,"Database, Database, Database"
1822,Sign of the Product of an Array,https://leetcode.com/problems/sign-of-the-product-of-an-array,Easy,"Array, Math, Array, Array, Math, Math"
1823,Find the Winner of the Circular Game,https://leetcode.com/problems/find-the-winner-of-the-circular-game,Medium,"Recursion, Array, Queue, Simulation, Simulation, Queue, Recursion, Math, Array, Array, Math, Recursion, Simulation, Queue, Math"
1824,Minimum Sideway Jumps,https://leetcode.com/problems/minimum-sideway-jumps,Medium,"Array, Dynamic Programming, Greedy, Greedy, Dynamic Programming, Array, Array, Dynamic Programming, Greedy"
1825,Finding MK Average,https://leetcode.com/problems/finding-mk-average,Hard,"Queue, Design, Design, Design, Queue, Ordered Set, Heap (Priority Queue), Ordered Set, Queue, Heap (Priority Queue), Ordered Set, Heap (Priority Queue)"
1826,Faulty Sensor,https://leetcode.com/problems/faulty-sensor,Easy,"Array, Array, Array, Two Pointers, Two Pointers, Two Pointers"
1827,Minimum Operations to Make the Array Increasing,https://leetcode.com/problems/minimum-operations-to-make-the-array-increasing,Easy,"Greedy, Array, Greedy, Greedy, Array, Array"
1828,Queries on Number of Points Inside a Circle,https://leetcode.com/problems/queries-on-number-of-points-inside-a-circle,Medium,"Geometry, Array, Math, Geometry, Geometry, Math, Array, Array, Math"
1829,Maximum XOR for Each Query,https://leetcode.com/problems/maximum-xor-for-each-query,Medium,"Prefix Sum, Prefix Sum, Bit Manipulation, Array, Array, Prefix Sum, Bit Manipulation, Array, Bit Manipulation"
1830,Minimum Number of Operations to Make String Sorted,https://leetcode.com/problems/minimum-number-of-operations-to-make-string-sorted,Hard,"String, Combinatorics, Combinatorics, String, Math, Math, String, Math, Combinatorics"
1831,Maximum Transaction Each Day,https://leetcode.com/problems/maximum-transaction-each-day,Medium,"Database, Database, Database"
1832,Check if the Sentence Is Pangram,https://leetcode.com/problems/check-if-the-sentence-is-pangram,Easy,"String, Hash Table, String, String, Hash Table, Hash Table"
1833,Maximum Ice Cream Bars,https://leetcode.com/problems/maximum-ice-cream-bars,Medium,"Sorting, Array, Greedy, Sorting, Greedy, Array, Array, Greedy, Sorting"
1834,Single-Threaded CPU,https://leetcode.com/problems/single-threaded-cpu,Medium,"Sorting, Heap (Priority Queue), Sorting, Array, Array, Sorting, Heap (Priority Queue), Array, Heap (Priority Queue)"
1835,Find XOR Sum of All Pairs Bitwise AND,https://leetcode.com/problems/find-xor-sum-of-all-pairs-bitwise-and,Hard,"Array, Array, Math, Bit Manipulation, Bit Manipulation, Math, Array, Bit Manipulation, Math"
1836,Remove Duplicates From an Unsorted Linked List,https://leetcode.com/problems/remove-duplicates-from-an-unsorted-linked-list,Medium,"Hash Table, Hash Table, Linked List, Linked List, Hash Table, Linked List"
1837,Sum of Digits in Base K,https://leetcode.com/problems/sum-of-digits-in-base-k,Easy,"Math, Math, Math"
1838,Frequency of the Most Frequent Element,https://leetcode.com/problems/frequency-of-the-most-frequent-element,Medium,"Sliding Window, Sorting, Prefix Sum, Array, Binary Search, Array, Binary Search, Prefix Sum, Sorting, Sliding Window, Greedy, Binary Search, Array, Greedy, Sorting, Sliding Window, Prefix Sum, Greedy"
1839,Longest Substring Of All Vowels in Order,https://leetcode.com/problems/longest-substring-of-all-vowels-in-order,Medium,"Sliding Window, String, Sliding Window, String, String, Sliding Window"
1840,Maximum Building Height,https://leetcode.com/problems/maximum-building-height,Hard,"Math, Array, Math, Array, Array, Math"
1841,League Statistics,https://leetcode.com/problems/league-statistics,Medium,"Database, Database, Database"
1842,Next Palindrome Using Same Digits,https://leetcode.com/problems/next-palindrome-using-same-digits,Hard,"Two Pointers, Two Pointers, String, String, Two Pointers, String"
1843,Suspicious Bank Accounts,https://leetcode.com/problems/suspicious-bank-accounts,Medium,"Database, Database, Database"
1844,Replace All Digits with Characters,https://leetcode.com/problems/replace-all-digits-with-characters,Easy,"String, String, String"
1845,Seat Reservation Manager,https://leetcode.com/problems/seat-reservation-manager,Medium,"Design, Heap (Priority Queue), Design, Heap (Priority Queue), Design, Heap (Priority Queue)"
1846,Maximum Element After Decreasing and Rearranging,https://leetcode.com/problems/maximum-element-after-decreasing-and-rearranging,Medium,"Sorting, Array, Array, Greedy, Sorting, Sorting, Greedy, Array, Greedy"
1847,Closest Room,https://leetcode.com/problems/closest-room,Hard,"Sorting, Sorting, Binary Search, Array, Sorting, Binary Search, Array, Binary Search, Array"
1848,Minimum Distance to the Target Element,https://leetcode.com/problems/minimum-distance-to-the-target-element,Easy,"Array, Array, Array"
1849,Splitting a String Into Descending Consecutive Values,https://leetcode.com/problems/splitting-a-string-into-descending-consecutive-values,Medium,"String, Backtracking, String, Backtracking, String, Backtracking"
1850,Minimum Adjacent Swaps to Reach the Kth Smallest Number,https://leetcode.com/problems/minimum-adjacent-swaps-to-reach-the-kth-smallest-number,Medium,"Two Pointers, Two Pointers, Two Pointers, Greedy, Greedy, Greedy, String, String, String"
1851,Minimum Interval to Include Each Query,https://leetcode.com/problems/minimum-interval-to-include-each-query,Hard,"Array, Heap (Priority Queue), Sorting, Line Sweep, Binary Search, Heap (Priority Queue), Sorting, Line Sweep, Binary Search, Array, Heap (Priority Queue), Sorting, Line Sweep, Binary Search, Array"
1852,Distinct Numbers in Each Subarray,https://leetcode.com/problems/distinct-numbers-in-each-subarray,Medium,"Hash Table, Array, Array, Hash Table, Sliding Window, Sliding Window, Hash Table, Array, Sliding Window"
1853,Convert Date Format,https://leetcode.com/problems/convert-date-format,Easy,"Database, Database, Database"
1854,Maximum Population Year,https://leetcode.com/problems/maximum-population-year,Easy,"Counting, Counting, Counting, Array, Array, Array"
1855,Maximum Distance Between a Pair of Values,https://leetcode.com/problems/maximum-distance-between-a-pair-of-values,Medium,"Binary Search, Greedy, Greedy, Binary Search, Two Pointers, Array, Array, Two Pointers, Binary Search, Greedy, Array, Two Pointers"
1856,Maximum Subarray Min-Product,https://leetcode.com/problems/maximum-subarray-min-product,Medium,"Array, Array, Prefix Sum, Monotonic Stack, Stack, Stack, Monotonic Stack, Prefix Sum, Array, Prefix Sum, Monotonic Stack, Stack"
1857,Largest Color Value in a Directed Graph,https://leetcode.com/problems/largest-color-value-in-a-directed-graph,Hard,"Counting, Topological Sort, Memoization, Counting, Memoization, Topological Sort, Graph, Dynamic Programming, Hash Table, Hash Table, Dynamic Programming, Graph, Topological Sort, Memoization, Graph, Counting, Hash Table, Dynamic Programming"
1858,Longest Word With All Prefixes,https://leetcode.com/problems/longest-word-with-all-prefixes,Medium,"Depth-First Search, Trie, Trie, Trie, Depth-First Search, Depth-First Search"
1859,Sorting the Sentence,https://leetcode.com/problems/sorting-the-sentence,Easy,"Sorting, Sorting, String, String, Sorting, String"
1860,Incremental Memory Leak,https://leetcode.com/problems/incremental-memory-leak,Medium,"Simulation, Simulation, Simulation"
1861,Rotating the Box,https://leetcode.com/problems/rotating-the-box,Medium,"Matrix, Matrix, Two Pointers, Array, Array, Two Pointers, Array, Two Pointers, Matrix"
1862,Sum of Floored Pairs,https://leetcode.com/problems/sum-of-floored-pairs,Hard,"Prefix Sum, Prefix Sum, Binary Search, Math, Array, Array, Math, Array, Binary Search, Prefix Sum, Binary Search, Math"
1863,Sum of All Subset XOR Totals,https://leetcode.com/problems/sum-of-all-subset-xor-totals,Easy,"Math, Combinatorics, Backtracking, Bit Manipulation, Math, Array, Array, Array, Bit Manipulation, Combinatorics, Combinatorics, Bit Manipulation, Math, Backtracking, Backtracking"
1864,Minimum Number of Swaps to Make the Binary String Alternating,https://leetcode.com/problems/minimum-number-of-swaps-to-make-the-binary-string-alternating,Medium,"String, String, Greedy, Greedy, Greedy, String"
1865,Finding Pairs With a Certain Sum,https://leetcode.com/problems/finding-pairs-with-a-certain-sum,Medium,"Array, Hash Table, Design, Design, Hash Table, Array, Array, Hash Table, Design"
1866,Number of Ways to Rearrange Sticks With K Sticks Visible,https://leetcode.com/problems/number-of-ways-to-rearrange-sticks-with-k-sticks-visible,Hard,"Dynamic Programming, Math, Combinatorics, Combinatorics, Math, Dynamic Programming, Combinatorics, Dynamic Programming, Math"
1867,Orders With Maximum Quantity Above Average,https://leetcode.com/problems/orders-with-maximum-quantity-above-average,Medium,"Database, Database, Database"
1868,Product of Two Run-Length Encoded Arrays,https://leetcode.com/problems/product-of-two-run-length-encoded-arrays,Medium,"Two Pointers, Two Pointers, Array, Array, Array, Two Pointers"
1869,Longer Contiguous Segments of Ones than Zeros,https://leetcode.com/problems/longer-contiguous-segments-of-ones-than-zeros,Easy,"String, String, String"
1870,Minimum Speed to Arrive on Time,https://leetcode.com/problems/minimum-speed-to-arrive-on-time,Medium,"Binary Search, Array, Array, Binary Search, Binary Search, Array"
1871,Jump Game VII,https://leetcode.com/problems/jump-game-vii,Medium,"String, Two Pointers, String, Two Pointers, String, Two Pointers, Prefix Sum, Prefix Sum, Prefix Sum"
1872,Stone Game VIII,https://leetcode.com/problems/stone-game-viii,Hard,"Game Theory, Dynamic Programming, Math, Array, Game Theory, Dynamic Programming, Prefix Sum, Math, Array, Game Theory, Prefix Sum, Dynamic Programming, Math, Array, Prefix Sum"
1873,Calculate Special Bonus,https://leetcode.com/problems/calculate-special-bonus,Easy,"Database, Database, Database"
1874,Minimize Product Sum of Two Arrays,https://leetcode.com/problems/minimize-product-sum-of-two-arrays,Medium,"Greedy, Sorting, Sorting, Greedy, Sorting, Greedy, Array, Array, Array"
1875,Group Employees of the Same Salary,https://leetcode.com/problems/group-employees-of-the-same-salary,Medium,"Database, Database, Database"
1876,Substrings of Size Three with Distinct Characters,https://leetcode.com/problems/substrings-of-size-three-with-distinct-characters,Easy,"Hash Table, String, Sliding Window, Counting, Hash Table, Sliding Window, Counting, String, Sliding Window, Counting, String, Hash Table"
1877,Minimize Maximum Pair Sum in Array,https://leetcode.com/problems/minimize-maximum-pair-sum-in-array,Medium,"Array, Sorting, Greedy, Two Pointers, Array, Sorting, Greedy, Two Pointers, Array, Two Pointers, Greedy, Sorting"
1878,Get Biggest Three Rhombus Sums in a Grid,https://leetcode.com/problems/get-biggest-three-rhombus-sums-in-a-grid,Medium,"Heap (Priority Queue), Matrix, Prefix Sum, Array, Math, Sorting, Heap (Priority Queue), Matrix, Prefix Sum, Array, Math, Sorting, Prefix Sum, Matrix, Heap (Priority Queue), Array, Math, Sorting"
1879,Minimum XOR Sum of Two Arrays,https://leetcode.com/problems/minimum-xor-sum-of-two-arrays,Hard,"Dynamic Programming, Dynamic Programming, Bit Manipulation, Bitmask, Bitmask, Array, Array, Bitmask, Bit Manipulation, Bit Manipulation, Dynamic Programming, Array"
1880,Check if Word Equals Summation of Two Words,https://leetcode.com/problems/check-if-word-equals-summation-of-two-words,Easy,"String, String, String"
1881,Maximum Value after Insertion,https://leetcode.com/problems/maximum-value-after-insertion,Medium,"Greedy, Greedy, String, String, String, Greedy"
1882,Process Tasks Using Servers,https://leetcode.com/problems/process-tasks-using-servers,Medium,"Heap (Priority Queue), Heap (Priority Queue), Array, Heap (Priority Queue), Array, Array"
1883,Minimum Skips to Arrive at Meeting On Time,https://leetcode.com/problems/minimum-skips-to-arrive-at-meeting-on-time,Hard,"Dynamic Programming, Dynamic Programming, Array, Array, Array, Dynamic Programming"
1884,Egg Drop With 2 Eggs and N Floors,https://leetcode.com/problems/egg-drop-with-2-eggs-and-n-floors,Medium,"Math, Dynamic Programming, Math, Dynamic Programming, Math, Dynamic Programming"
1885,Count Pairs in Two Arrays,https://leetcode.com/problems/count-pairs-in-two-arrays,Medium,"Array, Sorting, Sorting, Binary Search, Array, Sorting, Binary Search, Array, Binary Search"
1886,Determine Whether Matrix Can Be Obtained By Rotation,https://leetcode.com/problems/determine-whether-matrix-can-be-obtained-by-rotation,Easy,"Matrix, Array, Matrix, Matrix, Array, Array"
1887,Reduction Operations to Make the Array Elements Equal,https://leetcode.com/problems/reduction-operations-to-make-the-array-elements-equal,Medium,"Sorting, Sorting, Array, Sorting, Array, Array"
1888,Minimum Number of Flips to Make the Binary String Alternating,https://leetcode.com/problems/minimum-number-of-flips-to-make-the-binary-string-alternating,Medium,"String, Greedy, String, Greedy, String, Greedy"
1889,Minimum Space Wasted From Packaging,https://leetcode.com/problems/minimum-space-wasted-from-packaging,Hard,"Sorting, Binary Search, Array, Prefix Sum, Prefix Sum, Sorting, Binary Search, Sorting, Array, Binary Search, Array, Prefix Sum"
1890,The Latest Login in 2020,https://leetcode.com/problems/the-latest-login-in-2020,Easy,"Database, Database, Database"
1891,Cutting Ribbons,https://leetcode.com/problems/cutting-ribbons,Medium,"Array, Binary Search, Binary Search, Array, Binary Search, Array"
1892,Page Recommendations II,https://leetcode.com/problems/page-recommendations-ii,Hard,"Database, Database, Database"
1893,Check if All the Integers in a Range Are Covered,https://leetcode.com/problems/check-if-all-the-integers-in-a-range-are-covered,Easy,"Hash Table, Array, Hash Table, Prefix Sum, Prefix Sum, Array, Prefix Sum, Hash Table, Array"
1894,Find the Student that Will Replace the Chalk,https://leetcode.com/problems/find-the-student-that-will-replace-the-chalk,Medium,"Prefix Sum, Simulation, Binary Search, Array, Simulation, Binary Search, Array, Binary Search, Array, Prefix Sum, Simulation, Prefix Sum"
1895,Largest Magic Square,https://leetcode.com/problems/largest-magic-square,Medium,"Array, Prefix Sum, Matrix, Prefix Sum, Prefix Sum, Matrix, Array, Array, Matrix"
1896,Minimum Cost to Change the Final Value of Expression,https://leetcode.com/problems/minimum-cost-to-change-the-final-value-of-expression,Hard,"String, Stack, Dynamic Programming, String, Math, Stack, Dynamic Programming, String, Math, Math, Dynamic Programming, Stack"
1897,Redistribute Characters to Make All Strings Equal,https://leetcode.com/problems/redistribute-characters-to-make-all-strings-equal,Easy,"String, Counting, Counting, String, Hash Table, String, Counting, Hash Table, Hash Table"
1898,Maximum Number of Removable Characters,https://leetcode.com/problems/maximum-number-of-removable-characters,Medium,"String, Binary Search, Array, String, Array, Binary Search, String, Binary Search, Array"
